yr_mfr,fuel_type,kms_run,sale_price,body_type,transmission,registered_state,make,model,total_owners,original_price,car_rating,warranty_avail
2015,1,61227,444299,1,1,3,2,42,1,603009.0,1,2
2013,2,62602,345799,2,1,1,1,105,1,433983.0,1,2
2016,2,52703,630599,3,1,1,1,115,1,838565.0,1,2
2011,1,60489,269199,2,1,1,1,105,1,451699.0,2,2
2015,1,58072,738899,3,1,1,2,33,1,756565.0,1,2
2014,1,64201,367199,1,1,1,2,56,1,372500.0,1,2
2015,1,24519,783299,3,1,1,2,33,2,806430.0,1,2
2012,2,115605,291599,1,1,1,1,104,1,467108.0,1,2
2015,1,56205,476499,1,1,3,2,42,1,574170.0,1,2
2008,1,110793,169899,2,1,1,1,105,1,177199.0,1,2
2010,1,35644,292699,1,1,3,2,59,1,311247.0,2,2
2016,1,71565,259699,1,1,3,3,69,1,264146.0,2,2
2015,2,73484,248899,1,1,1,1,24,2,332904.0,1,2
2016,1,73912,404499,1,1,3,2,56,1,488119.5,1,2
2014,1,71085,374899,2,1,1,1,105,1,451699.0,1,2
2018,1,33696,329199,1,1,1,3,69,1,349500.0,1,2
2015,1,71317,271199,1,1,1,4,21,3,362691.0,1,2
2019,2,15424,807899,3,1,1,1,115,1,844898.0,1,2
2014,1,68299,380699,2,1,3,1,105,1,381599.0,1,2
2016,2,72302,431999,1,1,1,1,104,1,467108.0,1,2
2017,1,32036,296299,1,1,1,3,69,1,342420.0,2,2
2013,2,72772,289799,2,1,1,1,105,1,297297.0,1,2
2016,2,58078,689499,3,1,1,1,115,1,713424.0,1,2
2018,1,48375,279899,1,1,1,1,10,1,304299.0,1,2
2010,1,70239,152499,1,1,1,1,9,1,188025.0,1,2
2015,1,62045,449799,2,1,1,4,12,1,472849.0,1,2
2014,2,69029,433699,2,1,1,4,27,1,539900.0,1,2
2014,2,71704,365199,2,1,1,4,12,1,441793.0,1,2
2014,1,53232,293199,1,1,1,1,117,1,337265.0,2,2
2012,2,84352,326799,1,1,1,1,104,1,338893.0,1,2
2015,2,75571,412799,2,1,1,1,105,2,451699.0,1,2
2010,1,87755,323799,2,1,1,4,27,2,527424.0,1,2
2017,3,40514,304599,3,1,3,1,41,2,350130.0,1,2
2011,1,66492,258999,1,1,1,2,59,1,269599.0,2,2
2012,2,79776,347799,2,1,1,1,105,1,451699.0,1,2
2013,2,68742,411099,3,1,1,3,37,1,472966.0,2,2
2008,1,77954,131999,1,1,2,1,127,2,147668.0,2,2
2014,2,66906,391899,2,1,1,1,105,2,398599.0,1,2
2012,2,80575,239199,1,1,1,1,92,2,276420.0,1,2
2015,2,78343,458499,1,1,1,2,42,1,569072.0,1,2
2015,2,82293,393199,1,1,1,1,104,2,410665.0,1,2
2010,1,76740,318599,2,1,1,4,27,3,527424.0,1,2
2015,2,72533,440799,1,1,1,1,104,2,467108.0,1,2
2008,1,83258,140999,1,1,3,1,9,1,238999.0,2,2
2008,1,81636,124999,1,1,1,1,9,1,141694.0,2,2
2010,1,54844,183099,1,1,1,1,127,2,215567.0,2,2
2016,1,72059,358899,1,1,1,1,24,1,408999.0,1,2
2014,2,72907,458099,1,1,1,2,42,1,603009.0,1,2
2013,1,71184,289699,1,1,3,4,21,2,334305.0,1,2
2016,2,59001,791599,3,2,1,2,33,1,848972.0,1,2
2012,2,80949,275599,2,1,1,7,46,1,328407.0,1,2
2014,2,67522,409499,3,1,1,3,37,2,449677.0,2,2
2013,2,65866,370299,2,1,2,16,89,1,419209.0,2,2
2012,2,97289,275199,1,1,1,2,60,2,355277.0,1,2
2013,1,60032,229399,1,1,2,2,44,1,255961.0,2,2
2018,2,40769,736299,3,1,2,1,115,1,925071.0,1,2
2015,2,87852,380099,2,1,1,1,105,1,451490.0,1,2
2011,1,82379,220999,1,1,3,5,50,1,263129.0,2,2
2015,2,45613,966899,3,1,1,7,64,1,831639.0,1,1
2013,2,69047,620899,3,1,3,7,64,1,652519.0,1,2
2011,1,86581,329999,2,1,1,4,27,2,527424.0,1,2
2010,1,114109,182099,1,1,3,1,92,1,228370.0,1,2
2019,2,38213,785999,3,1,1,1,115,1,827037.0,1,2
2012,2,80936,312699,1,1,1,1,104,1,395734.0,1,2
2017,3,115676,279999,1,1,1,1,10,1,308994.0,1,2
2016,2,67345,612299,3,1,1,1,115,1,613909.0,1,2
2017,2,60966,602499,2,1,2,1,26,1,735180.0,1,2
2009,1,75136,218299,1,1,3,4,66,2,248301.0,2,2
2012,1,86270,304199,2,1,3,1,105,1,304499.0,1,2
2018,2,65305,1281789,3,2,2,2,33,1,1597540.0,1,2
2013,2,76300,356699,2,1,3,1,105,1,445635.0,1,2
2013,2,79116,374899,2,1,1,1,105,1,451699.0,1,2
2017,2,41558,1047974,3,2,1,2,33,1,1108032.0,1,2
2013,2,78090,340199,3,1,1,3,37,1,424438.0,1,2
2015,2,80599,505799,3,1,1,3,37,1,543509.0,1,2
2011,1,122742,335499,2,1,3,4,27,1,527424.0,1,2
2012,2,86194,317899,2,1,1,1,105,1,451699.0,1,2
2019,2,35428,797699,3,1,3,1,115,1,847585.0,1,2
2013,2,70684,358099,1,1,1,1,104,1,429211.0,1,2
2012,2,98802,246399,2,1,1,16,89,2,468675.0,1,2
2017,3,100534,311899,3,1,1,1,41,1,366796.0,1,1
2015,1,87341,454799,1,2,2,4,66,2,468199.0,1,2
2011,1,106148,265799,2,1,1,7,46,2,322053.0,1,2
2011,1,95427,262399,1,1,3,1,104,2,467108.0,1,2
2012,1,80206,310899,1,1,2,2,60,1,370351.0,1,2
2012,2,81509,321199,2,1,1,1,105,1,416840.0,1,2
2013,1,74820,223099,1,1,2,1,10,1,223199.0,2,2
2016,1,48370,292299,1,1,3,3,69,1,349500.0,2,2
2019,2,18721,937399,3,1,2,5,40,1,1153584.0,1,2
2009,1,98519,167399,1,1,1,1,127,1,215567.0,2,2
2016,2,100131,407499,3,1,1,10,81,1,412299.0,1,2
2008,1,103127,193199,1,1,1,1,104,2,467108.0,2,2
2014,1,84232,410299,1,1,1,1,104,1,467108.0,1,2
2016,2,70187,623699,3,1,1,1,115,1,638475.0,1,2
2017,2,87721,1331178,3,1,3,7,65,1,1379176.0,1,2
2012,2,94952,258799,1,1,1,7,47,1,302160.0,1,2
2011,1,104139,298699,2,1,1,4,27,1,305899.0,1,2
2010,1,70679,233799,1,1,1,2,60,2,355277.0,2,2
2017,2,79597,560599,3,1,1,4,120,1,562199.0,1,2
2018,2,51456,760799,3,1,1,10,108,1,923930.0,1,2
2013,2,93938,296899,2,1,1,7,46,2,322053.0,2,2
2013,1,86487,414499,2,1,1,4,27,2,421706.0,1,2
2009,1,81050,173299,1,1,1,1,3,2,224614.5,2,2
2015,2,86567,393999,1,1,1,1,104,1,465552.0,1,2
2012,2,95613,307799,1,1,1,1,104,1,310975.0,1,2
2010,1,84445,267499,2,1,2,1,105,1,296206.0,2,2
2012,2,88559,424499,2,1,1,2,114,1,529487.0,1,2
2018,2,50930,668999,3,1,1,1,115,1,676099.0,1,2
2018,2,57619,678799,3,1,1,1,115,1,870847.0,1,2
2013,2,76553,293999,1,1,1,1,92,1,332540.0,1,2
2014,2,84258,328099,2,1,1,4,12,1,441793.0,2,2
2018,1,52819,1387940,4,2,3,7,32,1,1463175.0,1,2
2018,2,44061,738999,3,1,1,1,115,1,746249.0,1,2
2017,2,80682,1042419,3,2,3,2,33,1,1273779.0,1,2
2015,2,76042,437999,1,1,1,1,104,1,440527.0,1,2
2017,2,81575,594899,2,1,1,1,26,1,696199.0,1,2
2008,1,104926,202499,2,1,1,7,31,1,121214.5,2,2
2011,1,83626,303599,1,1,2,1,104,1,342732.0,2,2
2017,2,80717,593799,2,2,3,1,38,1,731357.0,1,2
2012,2,113695,298699,2,1,1,7,46,2,322053.0,2,2
2016,2,48126,922899,5,2,1,10,124,1,859043.0,1,2
2016,1,87631,237299,1,1,1,3,69,1,349500.0,1,2
2012,1,109400,372099,2,1,2,2,114,2,430376.0,1,2
2016,1,75533,580899,2,1,1,1,26,1,608547.0,1,2
2018,2,54617,759999,3,1,3,10,108,1,883130.5,1,2
2015,2,85551,437699,1,1,1,1,104,1,509734.0,1,2
2015,2,80212,397499,1,1,1,1,104,1,500222.0,1,2
2014,2,64935,831399,3,1,1,10,100,1,864890.0,1,2
2013,2,112188,279299,1,1,1,7,47,1,354299.0,1,2
2010,1,104870,193799,1,1,1,1,117,2,342471.0,2,2
2015,2,49845,902799,5,1,3,10,124,2,942536.0,1,2
2016,2,102888,515199,2,1,1,1,26,1,647682.0,1,2
2014,2,82592,464699,2,1,1,2,114,2,535360.0,1,2
2010,1,117859,296199,2,1,1,4,27,1,363305.0,1,2
2016,2,78346,617899,3,1,1,1,115,1,654007.0,1,2
2016,1,68907,910099,4,2,3,7,32,2,946525.0,1,2
2013,2,86148,456999,3,1,1,1,45,2,468834.0,1,2
2014,2,79282,424299,2,1,2,1,105,1,493179.0,1,2
2009,1,119824,203599,1,1,1,1,92,1,322798.0,2,2
2015,2,75248,774799,3,1,1,10,100,1,915094.0,1,2
2015,2,88572,407299,3,1,1,6,107,1,503673.0,1,2
2013,2,97984,220299,1,1,3,1,92,1,228400.0,1,2
2014,2,82346,371599,1,1,1,1,104,1,467108.0,1,2
2012,2,102024,302699,1,1,1,1,104,1,373252.0,1,2
2012,2,133567,309699,2,1,1,2,114,2,535360.0,1,2
2013,2,79248,359699,2,1,1,1,105,2,443369.0,1,2
2012,1,72293,371899,2,2,3,16,89,3,468675.0,3,2
2010,3,76923,250499,1,1,3,1,117,1,342471.0,2,2
2013,2,100033,293399,1,1,1,1,104,1,358915.0,1,2
2012,2,82756,229699,1,1,1,7,47,2,293086.0,1,2
2015,2,90145,462099,3,1,2,10,112,1,561610.0,1,2
2015,1,106967,345399,2,1,1,1,105,1,451699.0,1,2
2012,2,92072,312999,2,1,3,1,105,1,451699.0,1,2
2014,2,91630,409299,1,1,1,1,104,1,490706.0,1,2
2014,2,95770,387599,2,1,3,1,105,1,464293.0,1,2
2012,2,112723,294299,1,1,1,1,104,1,380372.0,1,2
2015,2,73147,911199,3,1,3,7,64,2,925156.0,1,2
2013,2,93165,319799,1,1,3,2,60,3,355277.0,1,2
2014,2,89500,327899,2,1,1,1,105,1,335700.0,1,2
2012,2,124471,272699,1,1,3,7,47,1,275205.0,2,2
2014,2,82095,291999,1,1,1,18,86,1,436830.0,1,2
2014,2,83070,327399,2,1,1,1,105,2,428480.0,1,2
2012,1,101605,298599,2,1,1,1,105,1,337540.0,1,2
2013,2,97735,317999,1,1,1,7,47,1,393660.0,1,2
2015,2,76329,457399,1,1,1,2,42,1,477492.0,1,2
2017,2,95366,550799,2,1,1,1,26,1,712280.0,1,2
2014,2,98400,358599,2,1,3,1,105,1,443627.0,1,2
2015,1,94410,453999,3,1,3,4,75,1,482951.0,1,2
2019,1,35384,893799,3,1,1,2,33,2,1026099.5,1,2
2016,2,107803,526799,1,1,1,1,16,1,648780.0,1,2
2013,2,93113,441199,3,1,2,3,37,1,543509.0,1,2
2012,1,91274,356799,2,1,3,4,27,3,527424.0,1,2
2013,2,106751,399199,3,1,1,5,40,1,695814.0,1,2
2017,2,86066,910399,3,1,3,1,93,1,1105510.0,1,2
2008,1,113355,236699,2,1,1,4,27,1,276540.0,1,2
2009,1,125179,208299,2,1,1,4,27,1,216599.0,1,2
2015,2,84778,742499,5,1,1,10,124,2,802580.0,1,2
2015,2,91461,427899,1,1,3,1,104,1,545171.0,1,2
2015,2,96266,418499,1,1,2,1,104,1,542761.0,1,2
2015,2,99782,393599,2,1,1,1,105,1,451699.0,1,2
2013,2,95866,327499,2,1,1,11,113,1,400341.0,1,2
2011,1,110291,231299,1,1,3,11,84,2,247620.0,3,2
2015,2,122762,396699,1,1,1,1,104,1,411725.0,1,2
2012,2,101187,209199,1,1,1,1,92,2,322798.0,1,2
2013,2,113692,271399,1,1,3,2,60,2,307208.0,1,2
2010,1,142754,316099,2,1,1,4,27,3,527424.0,1,2
2013,2,90510,478599,5,1,1,10,124,1,562700.0,1,2
2013,2,107095,426399,3,1,1,5,40,1,695814.0,1,2
2013,2,113303,331099,1,1,1,2,60,2,355277.0,1,2
2010,1,107333,239599,1,1,1,4,66,2,564900.0,1,2
2011,1,114657,249299,1,1,1,2,60,1,276002.0,2,2
2014,2,141833,297499,2,1,1,1,105,2,451699.0,1,2
2013,2,108612,380399,3,1,1,5,40,2,695814.0,1,2
2015,1,101538,474999,1,1,1,2,42,2,598122.0,1,2
2015,1,79084,835699,4,1,1,7,32,2,850599.0,1,2
2013,2,113429,345199,1,1,2,1,104,1,437943.0,1,2
2014,1,100281,472599,3,1,1,5,40,1,695814.0,1,2
2015,2,76940,793599,3,1,1,7,64,2,846040.0,1,1
2012,2,114962,342599,2,1,3,1,105,1,348499.0,1,2
2014,2,137256,391399,2,1,1,4,27,2,527424.0,1,2
2014,1,134412,338499,2,1,3,16,89,1,404713.0,1,2
2008,1,126704,298699,4,2,1,7,32,1,886405.0,1,2
2013,2,147667,290199,2,1,1,4,12,1,441793.0,1,2
2014,2,61098,1972528,5,1,1,13,74,3,2039710.0,1,2
2012,2,142099,306399,1,1,1,1,104,1,345228.0,1,2
2015,2,122227,485799,3,1,2,5,40,2,499398.0,2,2
2015,2,122515,423099,1,1,1,1,104,1,467108.0,1,2
2012,2,100752,357299,2,1,1,2,114,1,373683.0,1,2
2011,1,129573,255099,1,1,1,2,60,1,355277.0,2,2
2013,2,105493,270399,1,1,1,7,47,2,323144.0,1,2
2012,2,130929,254499,2,1,1,7,46,1,309480.0,1,2
2013,2,96015,628199,3,1,1,7,64,1,640881.0,1,2
2014,2,144247,393899,2,1,3,1,105,1,451699.0,1,2
2015,2,102442,590799,2,1,1,4,27,2,527424.0,1,2
2015,2,107563,457599,1,1,3,1,104,1,513232.0,1,2
2012,1,119615,299699,2,1,3,7,46,1,367028.0,1,2
2015,1,100098,287299,1,1,1,1,24,1,408999.0,1,2
2016,2,165399,428799,1,1,1,1,104,1,467108.0,1,2
2016,2,111100,802299,3,1,1,2,33,1,873970.0,1,1
2014,2,100753,328599,2,1,3,2,123,1,466299.0,1,2
2012,2,123852,250099,1,1,1,1,104,1,467108.0,1,2
2013,2,155339,345699,2,1,1,1,105,1,451699.0,1,2
2012,1,123725,293399,1,1,1,2,60,1,321595.0,2,2
2011,1,150503,407899,4,2,1,7,32,1,886405.0,1,2
2015,1,110977,486699,1,1,1,2,42,2,603009.0,1,2
2015,1,138957,468399,3,1,3,3,37,1,543509.0,1,2
2011,3,138341,242199,1,1,1,1,117,1,265811.0,2,2
2012,2,159691,323299,1,1,1,2,60,1,328824.0,1,2
2014,2,134058,337299,1,1,3,7,47,2,404870.0,1,2
2012,2,93991,298499,1,1,3,11,84,1,511273.0,2,2
2014,2,122254,429799,1,1,1,1,104,2,467108.0,1,2
2011,1,161043,208299,1,1,3,2,59,1,233011.0,2,2
2012,2,202619,261199,2,1,1,7,46,1,322053.0,1,2
2013,2,122165,274699,2,1,1,1,105,1,334980.0,1,2
2015,2,114350,852499,5,1,3,10,124,2,883891.0,1,2
2012,2,139216,265599,1,1,1,2,60,1,272071.0,1,2
2014,2,166731,520499,5,1,1,10,124,1,598465.0,1,2
2014,3,175425,361799,1,1,1,1,104,1,467108.0,1,2
2013,2,111431,320399,1,1,1,7,47,1,354299.0,1,2
2014,2,129459,502099,2,1,1,2,114,2,587435.0,1,2
2011,1,133387,279299,2,1,1,11,113,1,449502.5,2,2
2013,2,119895,317799,1,1,1,1,104,1,396671.0,1,2
2016,2,87025,974699,3,1,3,10,100,2,1000500.0,1,2
2013,2,112846,586899,3,1,3,7,64,3,721676.0,1,2
2015,3,158520,338799,1,1,1,1,24,1,344500.0,1,2
2013,2,112228,478499,3,1,1,1,45,1,749344.0,1,2
2013,2,67380,1366629,4,1,3,13,39,1,1419000.0,1,2
2012,2,125497,313599,2,1,1,2,114,2,328912.0,1,2
2014,2,120226,428799,3,1,1,1,45,1,446361.0,1,2
2016,2,155671,482399,2,1,2,1,26,1,595806.0,1,2
2016,2,146585,526999,3,1,3,10,112,1,593222.0,1,2
2013,2,141309,340399,1,1,1,1,104,1,393021.0,1,2
2013,2,69864,1150186,4,1,2,13,39,3,1162152.0,1,2
2013,2,130592,404299,3,1,3,5,40,1,695814.0,1,2
2014,2,104060,433999,2,1,1,4,27,1,587603.0,1,1
2011,1,290868,248499,2,1,2,1,105,1,254699.0,2,2
2014,2,99985,691699,3,1,1,7,64,1,870674.0,1,2
2012,2,90722,937999,4,2,1,12,5,2,1173920.5,1,2
2013,2,110055,287999,1,1,1,2,56,1,488119.5,1,2
2012,2,151622,307499,2,1,1,1,105,1,451699.0,1,2
2013,2,121255,264599,1,1,1,7,47,2,354299.0,1,2
2014,2,84036,968299,3,1,1,7,64,1,831639.0,1,2
2013,2,136754,303799,2,1,1,4,12,1,441793.0,1,2
2014,2,121360,300699,1,1,1,1,104,2,351127.0,1,2
2015,3,112578,279599,1,1,3,1,11,1,291599.0,2,2
2012,2,176354,1093929,5,1,2,7,52,1,1346736.0,1,2
2014,1,94389,823799,4,2,1,7,32,1,886405.0,1,2
2013,2,114943,350299,1,1,1,2,60,2,355277.0,1,2
2012,2,154464,1352691,5,2,1,7,52,2,1346736.0,2,2
2013,2,157688,620699,3,1,1,7,64,1,623454.0,1,2
2014,2,123799,1290677,5,2,1,7,52,2,1341559.0,1,2
2014,2,111327,1376224,5,2,2,7,52,2,1656367.0,1,2
2013,2,146512,291999,2,1,1,1,105,1,451699.0,1,2
2014,2,282122,595899,3,1,3,7,64,1,831639.0,1,2
2016,2,152387,686399,3,1,1,2,33,1,731041.0,1,2
2014,2,190850,662899,3,1,3,7,64,1,759849.0,1,2
2015,2,184158,369299,2,1,2,7,46,1,484058.0,1,2
2012,2,119763,1131097,5,1,3,7,52,1,1165741.0,1,2
2013,3,190050,242799,1,1,1,1,117,1,298141.0,1,2
2013,2,195338,630699,3,1,3,7,64,1,778334.0,1,2
2013,1,106269,218499,1,1,2,2,44,1,249305.0,2,2
2012,2,142163,1118270,5,1,1,7,52,1,1339654.0,1,2
2017,2,26229,843299,3,1,1,1,93,1,883199.0,1,2
2012,1,17919,215399,1,1,1,1,11,1,300764.0,1,2
2012,1,23750,195299,1,1,1,1,10,1,304299.0,1,2
2014,1,9693,228999,1,1,1,2,44,1,288599.0,1,2
2010,1,14455,182299,1,1,1,1,9,1,238999.0,2,2
2014,1,23888,460699,1,1,3,1,104,1,585291.0,1,2
2014,1,27416,289599,1,1,1,1,117,1,342471.0,1,2
2015,1,27014,249599,1,1,1,1,10,1,253799.0,1,2
2018,1,13971,525399,1,2,1,1,62,1,525599.0,1,2
2010,1,26740,249199,1,1,1,1,92,1,322798.0,1,2
2016,2,17995,670099,3,1,1,1,45,1,749344.0,1,2
2013,1,19712,295399,1,1,1,1,117,1,342471.0,1,2
2012,1,36725,299099,1,2,2,2,59,1,349796.0,1,2
2010,1,43609,205999,1,1,1,2,59,1,297907.5,1,2
2014,1,31013,262099,1,1,1,1,11,1,300764.0,2,2
2013,2,43029,293999,1,1,1,1,104,1,397936.0,1,2
2010,1,59370,188799,1,1,1,1,92,2,322798.0,1,2
2012,1,50238,286599,2,1,1,7,46,1,308145.0,1,2
2011,1,42965,257199,1,1,1,2,60,2,260899.0,2,2
2015,2,46392,349199,1,1,2,2,56,1,425611.0,1,2
2016,1,43212,450799,1,1,1,1,16,1,558194.0,1,1
2014,1,39878,208099,1,1,1,1,10,1,304299.0,1,2
2010,1,27473,275799,1,1,1,1,104,1,467108.0,2,2
2014,1,47707,204299,1,1,1,2,44,2,204599.0,1,2
2020,1,18509,315699,1,1,3,1,9,1,396782.0,1,2
2010,1,50189,191299,1,1,1,1,127,2,215567.0,2,2
2013,1,49362,347899,2,1,1,1,105,2,451699.0,1,2
2018,3,55247,320499,3,1,1,1,41,1,325632.0,1,2
2016,1,43794,451699,1,1,1,1,16,1,638879.0,1,2
2017,1,30133,636099,3,1,3,5,40,2,674359.0,1,2
2009,1,30403,181199,1,1,1,1,3,1,182599.0,2,2
2016,1,46592,267299,1,1,1,3,69,1,276499.0,2,2
2014,2,61234,451299,1,1,1,2,42,2,462451.0,1,2
2008,1,21728,142099,1,1,1,1,9,2,238999.0,3,2
2011,1,66960,242999,1,1,1,7,47,2,252199.0,1,2
2016,2,66524,435899,1,1,3,1,104,1,499609.0,1,2
2013,2,63766,370099,3,1,1,3,37,1,372035.0,1,2
2018,1,53488,289799,1,1,3,1,11,1,300764.0,1,2
2012,2,76353,314899,1,1,1,1,104,1,467108.0,1,2
2015,1,47806,483999,1,1,2,1,16,1,608270.0,1,2
2008,1,69701,171299,1,1,1,2,59,1,297907.5,2,2
2010,1,81788,340199,2,1,1,4,27,1,527424.0,1,2
2012,3,72454,367999,1,1,1,1,104,1,493876.0,1,2
2019,2,13877,1772548,3,2,3,7,65,1,1817089.0,1,2
2014,1,64810,345499,2,1,2,1,105,3,362599.0,1,2
2016,1,39204,224899,1,1,1,9,90,1,251810.0,2,2
2011,1,46102,261699,1,1,1,1,117,1,342471.0,2,2
2013,2,64031,334699,2,1,1,1,105,1,451699.0,1,2
2010,1,80042,252899,2,1,1,1,105,1,451699.0,1,2
2011,1,82363,379199,2,1,6,4,8,2,464684.0,1,2
2011,1,94604,158499,1,1,1,14,17,1,166870.0,2,2
2016,1,63301,577799,2,1,3,1,26,1,696199.0,1,2
2013,2,71625,404299,2,1,1,2,114,1,535360.0,1,2
2013,2,63675,690499,3,1,1,7,64,1,740641.0,1,1
2013,2,64179,297599,1,1,1,2,56,1,488119.5,1,2
2012,1,77333,347899,2,2,1,4,27,4,377702.0,1,2
2008,3,82360,181499,2,1,1,4,27,2,188999.0,1,2
2011,1,88214,261299,1,1,1,2,60,2,355277.0,1,2
2019,1,16315,915399,3,1,2,2,33,1,1140991.0,1,2
2009,1,119227,134699,1,1,3,1,9,1,134799.0,1,2
2015,2,86072,443799,1,1,1,1,104,1,467108.0,1,2
2018,2,48131,628499,2,1,1,1,38,1,661875.0,1,2
2008,1,86350,196799,1,1,1,1,104,1,467108.0,2,2
2012,2,23771,1147358,4,1,1,13,22,1,1147459.0,1,2
2012,2,79895,575599,3,1,1,7,64,1,606428.0,1,1
2014,1,64105,223899,1,1,1,2,44,1,288599.0,2,2
2018,2,44133,1305019,5,1,3,10,124,1,1338223.0,1,2
2014,1,75416,194799,1,1,1,2,44,1,288599.0,1,2
2018,1,43872,738499,1,1,2,11,84,1,934194.0,1,2
2018,2,53959,690599,3,1,1,1,115,2,706869.0,1,2
2015,1,50024,290499,1,1,1,1,10,1,304299.0,2,2
2016,2,72792,675099,3,1,3,1,115,1,680060.0,1,2
2012,2,88519,247999,1,1,1,2,60,2,325586.0,1,1
2010,1,95758,311599,2,1,1,4,27,1,527424.0,1,2
2010,1,120919,227399,2,1,1,1,105,1,229099.0,1,2
2011,1,105549,473199,2,1,2,4,8,2,534713.0,2,2
2016,1,108250,470099,1,1,2,2,42,1,585236.0,1,2
2013,1,115367,201399,1,1,1,1,11,1,255324.0,1,2
2014,2,78558,380999,3,1,1,3,37,1,543509.0,1,2
2015,1,104430,259599,1,1,1,8,19,1,386199.5,2,2
2011,1,136865,331499,2,1,1,4,27,1,527424.0,1,2
2013,2,108274,325599,1,1,1,1,104,1,467108.0,1,2
2013,2,106133,272199,1,1,1,7,47,2,282499.0,1,2
2012,2,117766,289899,2,1,1,1,105,2,303558.0,1,2
2012,1,118764,257999,2,1,1,7,46,1,322053.0,2,2
2015,2,83737,1559943,5,2,1,12,87,2,1625144.0,1,2
2013,2,139784,283499,1,1,1,2,60,1,355277.0,2,2
2013,2,149275,357599,2,1,2,1,105,1,405205.0,1,2
2014,2,107208,414399,2,1,1,4,27,1,466494.0,1,1
2014,2,103468,320999,1,1,2,7,47,2,406930.0,1,2
2012,2,212989,240599,2,1,3,7,46,1,246799.0,1,2
2012,2,129390,260599,2,1,1,1,105,1,358988.0,1,2
2015,2,130673,549499,3,1,3,3,37,1,576128.0,1,2
2012,2,243904,562699,3,1,1,7,64,1,831639.0,1,2
2014,2,114695,325100,1,1,2,7,47,1,354299.0,1,1
2011,1,13966,171299,1,1,1,1,9,1,208120.0,1,2
2013,1,38385,264299,1,1,3,1,117,1,308957.0,1,2
2020,1,2431,671999,1,1,1,1,16,1,638879.0,1,2
2014,1,27742,278899,1,1,3,1,117,2,291858.0,1,2
2017,1,9562,536799,2,1,1,1,38,2,655442.0,1,2
2015,1,26197,126099,1,1,1,8,77,1,167699.0,2,2
2020,1,3965,667599,1,1,1,1,16,1,696589.0,1,2
2017,1,9188,445299,1,1,1,2,56,1,451715.0,1,2
2013,1,30218,492299,4,1,1,7,32,1,886405.0,1,2
2013,1,18779,368199,2,1,2,11,113,2,449502.5,1,2
2015,2,33526,366599,2,1,1,4,12,1,441793.0,1,2
2018,1,20603,440499,1,1,1,2,56,2,488119.5,1,2
2016,1,7507,294199,1,1,1,1,10,1,304299.0,1,2
2013,2,44007,293599,1,1,1,2,60,1,307646.0,1,2
2016,1,11817,335299,3,1,1,10,68,1,379233.5,1,2
2013,1,39788,345999,1,1,1,2,60,1,355277.0,1,2
2016,1,2653,366099,1,1,1,2,59,1,384259.0,1,2
2013,2,29622,369299,2,1,1,1,105,1,387746.0,1,2
2016,3,15541,450899,1,1,1,2,56,1,488119.5,1,2
2012,1,40306,270699,1,1,1,4,21,1,346028.0,1,2
2011,1,39711,163699,1,1,1,1,9,2,238999.0,1,2
2011,1,42176,251499,2,1,1,6,102,1,263490.0,1,2
2014,1,35218,285899,1,1,1,1,92,1,286900.0,1,2
2015,1,27324,389099,1,1,1,2,56,1,506300.0,1,1
2017,1,27010,583999,1,1,3,2,42,1,595287.0,1,2
2014,1,25457,339199,1,1,1,2,56,1,449446.0,1,2
2017,1,11116,502099,1,1,1,2,42,2,603009.0,1,2
2014,1,19487,405499,2,2,1,2,123,1,466299.0,1,2
2013,2,49409,371699,2,1,1,1,105,1,375734.0,1,2
2016,1,33661,355099,1,1,1,2,56,2,367949.0,1,2
2017,1,17399,384599,1,1,1,8,109,1,390046.0,1,2
2014,1,44864,206799,1,1,1,2,44,1,207413.0,1,2
2015,3,37812,276999,1,1,1,1,11,1,300764.0,1,2
2013,3,34923,422299,2,2,3,11,113,2,449502.5,1,2
2012,1,50918,280699,1,1,1,2,60,1,362428.0,1,2
2015,1,45940,424899,1,1,1,2,42,1,532700.0,1,2
2011,1,61699,252299,1,1,1,2,60,1,258072.0,1,2
2014,1,16316,322399,1,1,1,2,56,1,344616.0,1,2
2017,1,31543,398299,1,2,1,1,24,1,416704.0,1,2
2018,3,31774,323799,3,1,1,1,41,2,467807.0,1,2
2010,1,45029,189599,1,1,1,1,117,1,191585.0,1,2
2018,1,33171,418399,1,1,1,1,104,3,425232.0,1,2
2015,1,12618,473899,1,1,1,1,16,1,484064.0,1,2
2014,1,46252,327299,2,1,3,4,12,2,401979.0,1,2
2010,1,25088,179599,1,1,1,1,9,2,238999.0,2,2
2013,1,43540,249999,1,1,1,2,98,1,242799.0,1,2
2016,1,19211,285999,1,1,2,3,69,1,306460.0,2,2
2017,1,35397,273899,1,1,3,3,69,1,348965.0,1,2
2015,1,28162,235899,1,1,1,3,69,2,349500.0,1,2
2014,1,28847,522099,2,1,1,4,27,1,553402.0,1,2
2018,3,15341,462499,1,1,3,1,24,1,408999.0,1,2
2016,2,33368,349799,3,1,1,10,68,1,379233.5,1,2
2015,2,37481,439599,1,1,3,1,104,1,571713.0,1,2
2019,1,9648,481499,1,1,1,1,62,1,505837.0,1,2
2012,1,42060,430099,3,1,3,1,45,2,749344.0,1,2
2013,2,48895,350199,3,1,1,3,37,1,543509.0,1,2
2016,1,34704,380699,1,1,1,4,21,1,399654.0,1,2
